file_name,label,bbox_xz,bbox_yz,bbox_xy,bbox_yy
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-116349.png,0,114.0,-40.0,287.0,174.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-116349.png,0,528.0,-40.0,722.0,201.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Bruce_Almighty-frame-26305.png,0,141.333,91.3333,173.333,135.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Bruce_Almighty-frame-26305.png,0,252.0,24.8889,354.0,166.0009
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-145714.png,0,122.8,-20.4,274.4,190.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-145714.png,0,288.8,4.4,467.20000000000005,208.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Kids_1995-frame-8426.png,0,311.0,-7.2,473.6,169.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-101114.png,0,158.0,93.7143,217.1429,171.2727
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-101114.png,0,56.7273,69.0909,117.0,146.5455
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-101114.png,0,284.0,134.286,310.8571,170.2853
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-107409.png,0,41.0,7.0,109.0,92.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-107409.png,0,267.0,3.0,322.0,90.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-107409.png,0,574.0,22.0,645.0,102.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-47804.png,0,294.667,16.0,427.556,209.716
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-87562.png,0,403.0,-1.33333,571.0,277.32967
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Big_Lebowski_En-frame-104886.png,0,267.0,86.5455,289.8182,110.5455
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-104403.png,0,155.0,36.5,237.5,168.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-104403.png,0,400.5,23.0,574.5,273.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-113838.png,0,139.333,79.0,287.33299999999997,184.8
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-113838.png,0,471.333,22.4,619.2,176.667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-9749.png,0,95.2,3.2,312.0,244.667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-35346.png,0,228.0,134.0,292.0,226.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-35346.png,0,319.0,20.6667,418.0,146.0007
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-84558.png,0,136.0,-31.5556,341.5,211.9974
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-37281.png,0,292.4,-36.0,438.79999999999995,160.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-9561.png,0,184.727,-0.363636,256.726,89.090564
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-29303.png,0,266.0,35.0,347.5,139.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-102731.png,0,216.0,16.0,282.0,73.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/chasing_amy-frame-102731.png,0,158.0,39.0,226.0,85.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Clerks-frame-125705.png,0,145.0,45.0,225.0,116.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Clerks-frame-125705.png,0,462.0,86.0,530.0,154.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-172210.png,0,271.077,25.5385,334.4615,109.2308
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-38163.png,0,230.5,32.5,364.0,178.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Kids_1995-frame-76120.png,0,171.0,11.3333,237.3333,115.0013
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Kids_1995-frame-76120.png,0,323.333,13.3333,387.3333,122.0033
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-23679.png,0,102.0,157.0,236.0,300.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-23679.png,0,350.0,16.0,493.0,192.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-111154.png,0,158.0,5.0,314.0,287.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-95645.png,0,277.091,3.63636,337.45050000000003,93.45476
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-146009.png,0,318.0,114.857,354.8567,157.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-233738.png,0,17.0,118.0,159.0,266.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-233738.png,0,240.0,30.0,354.0,202.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-233738.png,0,341.0,47.0,528.0,242.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-78479.png,0,168.0,59.0,321.0,261.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-78479.png,0,352.0,-48.0,593.0,175.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-112500.png,0,53.2,13.2,194.0,166.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-112500.png,0,305.0,86.0,439.6,210.8
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-144010.png,0,136.333,12.3333,342.33299999999997,269.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-144010.png,0,337.333,-90.6667,600.0,238.66630000000004
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-172441.png,0,349.5,69.7778,365.0,96.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-172441.png,0,295.5,102.222,307.5,122.66669999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-39727.png,0,372.571,-0.444444,444.57180000000005,93.144156
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-129542.png,0,355.0,48.5714,467.429,218.99239999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-129542.png,0,109.714,24.5714,266.0,225.9924
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-38636.png,0,242.0,88.0,382.0,257.33299999999997
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-184803.png,0,242.0,134.667,275.3333,173.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-5552.png,0,508.0,128.0,574.0,215.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-84788.png,0,257.0,9.5,302.0,69.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-84788.png,0,195.0,112.5,240.0,181.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jay_And_Silent_Bob_Strike_Back_DVDRip_DivX-frame-84788.png,0,374.5,123.5,416.5,190.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-32854.png,0,339.0,147.5,365.5,196.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30707.png,0,89.0,128.0,171.0,215.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30707.png,0,178.0,134.5,237.5,182.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30707.png,0,293.0,75.0,338.0,135.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30707.png,0,381.0,138.0,447.0,204.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-5307.png,0,95.6,208.0,106.39999999999999,220.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-162556.png,0,436.0,53.7778,477.3333,112.4444
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-162556.png,0,257.778,148.0,289.7778,188.0005
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-162556.png,0,67.5556,149.333,100.4444,188.8886
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-38130.png,0,162.0,32.0,306.0,209.998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-23639.png,0,179.0,17.5,331.0,193.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-15371.png,0,283.0,-48.0,602.0,303.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-13105.png,0,384.8,59.2,438.40000000000003,125.60000000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-13105.png,0,43.2,99.2,88.80000000000001,148.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-13105.png,0,467.2,14.4,544.8,93.60000000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-96739.png,0,170.667,8.0,263.3333,128.67000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-96739.png,0,340.667,-4.66294e-15,458.667,139.334
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/being_john_malkovich-frame-108389.png,0,346.0,16.5,423.0,122.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-108155.png,0,212.0,165.0,362.0,295.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-108155.png,0,382.0,77.0,516.0,227.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-103074.png,0,179.0,62.0,225.0,123.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-103074.png,0,313.818,190.545,361.1429,252.00019999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-152001.png,0,149.6,46.4,216.0,113.19999999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-152001.png,0,212.4,0.4,278.0,87.2
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-90600.png,0,113.714,41.7143,177.9999,124.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-90600.png,0,264.0,71.0,352.0,150.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-90600.png,0,420.0,78.0,462.0,136.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Crash__1996__David_Cronenberg-frame-59809.png,0,168.0,-15.5556,423.111,286.39439999999996
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Lone_Star__1996__John_Sayles_-frame-33188.png,0,213.143,10.0,317.0,143.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Crash__1996__David_Cronenberg-frame-47275.png,0,216.889,37.7143,293.33320000000003,132.8889
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-112707.png,0,198.5,19.0,304.0,184.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-88014.png,0,239.429,37.7143,318.8569,124.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-88014.png,0,312.0,29.7143,378.8571,110.8571
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Rear_Window-frame-66588.png,0,344.0,127.0,407.0,247.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_Divx_ITA___A__Hitchcock_-_Psycho___1960_-frame-126453.png,0,65.0,56.5714,137.1429,165.99939999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_Divx_ITA___A__Hitchcock_-_Psycho___1960_-frame-126453.png,0,365.143,32.0,444.0,134.999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-131351.png,0,137.333,11.2,231.5564,118.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-17842.png,0,443.333,212.667,496.6673,281.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-17842.png,0,146.667,84.0,231.3336,175.3337
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-1341.png,0,149.2,30.8,274.0,171.20000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-143712.png,0,236.0,-14.0,324.5703,96.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-15493.png,0,139.0,58.0,247.0,176.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-15493.png,0,338.0,3.0,475.0,134.222
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-26883.png,0,73.0,63.0,97.0,98.66669999999999
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/mib-frame-26883.png,0,461.0,51.5556,490.0,85.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-11025.png,0,120.8,51.2,152.8,86.6
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-11025.png,0,384.4,54.4,417.2,91.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-11025.png,0,250.8,52.4,270.0,80.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-85881.png,0,155.0,62.0,216.0,160.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/TheButterflyEffect-frame-85881.png,0,425.0,48.0,565.0,243.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Living_In_Oblivion-frame-79229.png,0,154.857,-0.571429,313.14300000000003,191.43057100000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Living_In_Oblivion-frame-79229.png,0,406.857,57.7143,481.71490000000006,155.4286
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Bruce_Almighty-frame-89795.png,0,259.556,14.6667,308.00149999999996,79.55560000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-123205.png,0,135.0,35.0,217.0,125.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-119447.png,0,316.8,30.0,394.93330000000003,133.86700000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-47632.png,0,399.333,-1.33333,457.3333,76.00007
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Pirates_of_the_Caribbean_-_Dead_Mans_Chest-frame-62542.png,0,207.0,168.667,286.66700000000003,264.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-135462.png,0,131.2,-21.2,280.79999999999995,173.60000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-37403.png,0,272.571,43.4286,386.28600000000006,184.00459999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-57604.png,0,446.0,18.0,524.0,131.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-57604.png,0,98.5,37.0,173.1429,142.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-57604.png,0,182.857,63.5,220.5,120.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-57604.png,0,318.0,56.0,370.2857,130.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Little_Miss_Sunshine_2006_DvDrip_Eng_-aXXo-frame-57604.png,0,390.5,67.0,426.0,115.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-138147.png,0,257.2,-7.2,365.6,142.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-138147.png,0,38.8,-24.4,214.0,162.79999999999998
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-26399.png,0,490.0,-3.5,600.5,135.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-26399.png,0,340.0,116.5,394.0,205.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-26399.png,0,118.5,71.5,233.0,190.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-40563.png,0,194.8,64.4,226.0,109.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-40563.png,0,560.4,71.2,588.8,109.2
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-40563.png,0,622.8,71.2,642.4,106.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-136403.png,0,187.636,43.0,284.9992,177.091
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-14350.png,0,48.8889,134.222,94.4,176.4444
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Jackie_Brown__DVDRip_dual_Spa-Eng__XviD-AC3-Mp3__by_TheDarkLord-frame-14350.png,0,392.0,88.0,448.8,148.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-43043.png,0,60.6667,183.333,110.0,235.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-43043.png,0,412.0,32.0,459.3333,96.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-58633.png,0,83.1111,157.778,121.19999999999999,193.6
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-58633.png,0,240.8,142.8,268.40000000000003,173.60000000000002
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-58633.png,0,322.8,122.0,351.2,156.8
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Naked_City_1948_DVDRip_XviD-FiNaLe-frame-58633.png,0,380.4,122.0,409.2,154.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-167556.png,0,435.0,26.5,564.0,178.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Double_Indemnity_1944_DVDRip_DivX-SChiZO-frame-73203.png,0,201.0,40.6667,366.0,281.9987
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Light_Sleeper_1992_DVDRip_XViD-SOUTHSiDE__osloskop_net_-frame-28076.png,0,147.5,34.0,345.0,307.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Light_Sleeper_1992_DVDRip_XViD-SOUTHSiDE__osloskop_net_-frame-55647.png,0,163.0,24.0,244.5,141.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Light_Sleeper_1992_DVDRip_XViD-SOUTHSiDE__osloskop_net_-frame-55647.png,0,402.0,18.0,576.0,230.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-164093.png,0,80.0,93.0,208.0,293.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/As_Good_As_It_Gets-frame-164093.png,0,411.0,16.0,579.0,247.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-165744.png,0,288.0,40.8889,314.0,86.2222
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-165744.png,0,358.222,63.5556,395.1115,104.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-165744.png,0,62.2222,79.1111,100.4444,120.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-165744.png,0,195.111,92.8889,232.0013,130.6667
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-111286.png,0,38.9091,0.727273,156.0001,144.365273
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-111286.png,0,265.818,10.0,367.59999999999997,147.269
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30616.png,0,167.5,137.0,226.0,187.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30616.png,0,355.0,56.5,398.5,120.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30616.png,0,121.0,73.0,161.5,122.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-30616.png,0,-9.14286,109.5,68.00004,207.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-38705.png,0,199.333,76.0,277.3333,161.3333
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-38705.png,0,427.333,211.333,478.66670000000005,268.6673
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/the_graduate__1967__english-frame-101967.png,0,212.0,31.2,279.2,98.4
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-66940.png,0,121.2,38.8,148.0,81.6
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-66940.png,0,214.4,66.4,237.6,97.60000000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-66940.png,0,276.4,52.8,300.79999999999995,94.8
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/American_beauty__1h56mn38s_-frame-61232.png,0,243.2,27.6,310.79999999999995,114.80000000000001
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Hitchcock_Alfred_-_Charade_-_Cary_Grant__Audrey_Hepburn_-_1963-frame-183839.png,0,377.333,126.667,423.3333,174.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Godfather_PART_1-frame-86235.png,0,175.0,43.0,255.0,163.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/Fight_Club-frame-110745.png,0,370.0,14.5,465.0,162.5
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-171441.png,0,104.0,3.11111,177.3333,94.66681
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/ForrestGump-frame-171441.png,0,257.778,104.444,305.7778,171.1106
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-100037.png,0,139.429,68.5714,282.0,257.9964
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/_DivX-ITA__Casablanca_M_CURTIZ_1942_Bogart-bergman_-frame-100037.png,0,332.0,-28.0,556.0,253.0
/home/yzh/ssd_head_detector/dataset/holiwood/keyframes/The_Cider_House_Rules_1999_DVDRiP_XviD-CuTTLe-frame-133272.png,0,271.0,41.5,287.0,66.0
